Student_ID,Skill_Name,Skill_Score,Assessment_Score,Course_Completion_Percentage,Learning_Hours,Assignment_Completion_Rate,Login_Frequency,Skill_Category,Proficiency_Level
S133,Data Engineering,95,71,49,91,97,6,Engineering,Advanced
S133,Big Data,62,67,88,34,53,5,Engineering,Intermediate
S133,Spark,94,71,88,38,80,12,Engineering,Advanced
S133,Leadership,90,61,70,11,80,21,Soft Skills,Advanced
S133,Project Management,55,59,82,48,86,18,Soft Skills,Beginner
S133,Cybersecurity,58,87,71,83,44,11,Security,Beginner
S134,Python,54,68,89,49,43,17,Programming,Beginner
S134,SQL,75,87,62,19,85,12,Programming,Intermediate
S134,Excel,42,71,49,44,77,22,Analytics,Beginner
S134,Statistics,53,56,60,55,87,15,Analytics,Beginner
S134,Machine Learning,97,54,40,92,94,23,AI,Advanced
S134,Deep Learning,51,49,85,46,91,29,AI,Beginner
S134,Data Visualization,70,50,93,20,48,15,Analytics,Intermediate
S134,Power BI,53,58,70,77,75,21,Analytics,Beginner
S134,Tableau,78,93,65,12,63,8,Analytics,Intermediate
S134,Communication,58,86,87,34,97,22,Soft Skills,Beginner
S134,Problem Solving,94,48,97,66,83,16,Soft Skills,Advanced
S134,Critical Thinking,43,76,47,5,67,6,Soft Skills,Beginner
S134,Cloud Computing,86,75,92,79,44,18,Cloud,Advanced
S134,AWS,63,86,57,88,67,13,Cloud,Intermediate
S134,Azure,44,69,40,90,57,14,Cloud,Beginner
S134,Docker,44,70,45,95,95,25,Cloud,Beginner
S134,Git,68,67,55,58,92,12,Programming,Intermediate
S134,NLP,59,57,73,57,62,13,AI,Beginner
S134,Computer Vision,66,88,56,52,60,18,AI,Intermediate
S134,Data Engineering,79,70,42,21,89,26,Engineering,Intermediate
S134,Big Data,65,62,45,32,47,23,Engineering,Intermediate
S134,Spark,97,84,47,23,77,29,Engineering,Advanced
S134,Leadership,62,86,71,14,66,17,Soft Skills,Intermediate
S134,Project Management,40,78,68,63,84,3,Soft Skills,Beginner
S134,Cybersecurity,90,86,76,99,50,22,Security,Advanced
S135,Python,57,74,45,71,44,9,Programming,Beginner
S135,SQL,67,58,67,95,52,29,Programming,Intermediate
S135,Excel,77,82,92,25,66,14,Analytics,Intermediate
S135,Statistics,45,77,88,79,86,9,Analytics,Beginner
S135,Machine Learning,92,56,95,43,46,21,AI,Advanced
S135,Deep Learning,40,64,71,12,44,19,AI,Beginner
S135,Data Visualization,47,88,58,63,94,15,Analytics,Beginner
S135,Power BI,75,94,83,31,52,14,Analytics,Intermediate
S135,Tableau,76,93,87,34,78,15,Analytics,Intermediate
S135,Communication,52,97,55,48,46,16,Soft Skills,Beginner
S135,Problem Solving,94,94,66,49,94,3,Soft Skills,Advanced
S135,Critical Thinking,54,67,74,11,89,14,Soft Skills,Beginner
S135,Cloud Computing,89,90,85,24,71,6,Cloud,Advanced
S135,AWS,79,71,65,62,78,20,Cloud,Intermediate
S135,Azure,57,89,54,56,61,19,Cloud,Beginner
S135,Docker,61,92,60,70,79,21,Cloud,Intermediate
S135,Git,82,57,62,81,80,9,Programming,Advanced
S135,NLP,88,46,80,58,40,2,AI,Advanced
S135,Computer Vision,43,53,71,6,79,18,AI,Beginner
S135,Data Engineering,90,53,59,93,81,17,Engineering,Advanced
S135,Big Data,47,67,85,25,62,8,Engineering,Beginner
S135,Spark,70,76,55,44,81,27,Engineering,Intermediate
S135,Leadership,79,80,57,39,88,20,Soft Skills,Intermediate
S135,Project Management,54,92,66,85,79,2,Soft Skills,Beginner
S135,Cybersecurity,88,89,70,65,76,9,Security,Advanced
S136,Python,80,73,73,59,98,3,Programming,Advanced
S136,SQL,56,53,53,50,77,3,Programming,Beginner
S136,Excel,40,87,68,8,72,17,Analytics,Beginner
S136,Statistics,67,89,65,12,73,27,Analytics,Intermediate
S136,Machine Learning,57,70,98,31,55,26,AI,Beginner
S136,Deep Learning,49,79,51,26,55,12,AI,Beginner
S136,Data Visualization,50,59,90,5,66,3,Analytics,Beginner
S136,Power BI,51,69,48,57,93,5,Analytics,Beginner
S136,Tableau,40,81,88,8,54,19,Analytics,Beginner
S136,Communication,66,47,99,64,62,15,Soft Skills,Intermediate
S136,Problem Solving,66,70,78,76,69,26,Soft Skills,Intermediate
S136,Critical Thinking,94,81,57,8,86,11,Soft Skills,Advanced
S136,Cloud Computing,61,42,54,51,77,1,Cloud,Intermediate
S136,AWS,53,87,40,30,47,18,Cloud,Beginner
S136,Azure,55,77,49,46,76,26,Cloud,Beginner
S136,Docker,67,51,59,53,53,14,Cloud,Intermediate
S136,Git,74,68,51,86,83,2,Programming,Intermediate
S136,NLP,41,98,56,14,57,22,AI,Beginner
S136,Computer Vision,58,97,92,5,63,29,AI,Beginner
S136,Data Engineering,75,64,75,35,70,2,Engineering,Intermediate
S136,Big Data,58,92,51,78,70,13,Engineering,Beginner
S136,Spark,61,62,91,91,54,26,Engineering,Intermediate
S136,Leadership,42,62,59,44,96,7,Soft Skills,Beginner
S136,Project Management,95,47,57,45,45,27,Soft Skills,Advanced
S136,Cybersecurity,75,54,76,62,44,7,Security,Intermediate
S137,Python,48,46,80,88,49,26,Programming,Beginner
S137,SQL,43,77,63,82,80,1,Programming,Beginner
S137,Excel,56,84,63,31,46,9,Analytics,Beginner
S137,Statistics,82,74,97,16,60,3,Analytics,Advanced
S137,Machine Learning,54,60,49,37,85,27,AI,Beginner
S137,Deep Learning,91,45,41,33,94,8,AI,Advanced
S137,Data Visualization,72,43,98,72,68,5,Analytics,Intermediate
S137,Power BI,99,99,59,45,62,13,Analytics,Advanced
S137,Tableau,57,88,64,69,93,15,Analytics,Beginner
S137,Communication,73,87,59,41,66,22,Soft Skills,Intermediate
S137,Problem Solving,90,44,73,43,42,17,Soft Skills,Advanced
S137,Critical Thinking,63,63,42,75,64,24,Soft Skills,Intermediate
S137,Cloud Computing,42,54,68,54,68,10,Cloud,Beginner
S137,AWS,71,62,78,13,76,20,Cloud,Intermediate
S137,Azure,79,53,43,68,59,28,Cloud,Intermediate
S137,Docker,53,83,73,81,70,1,Cloud,Beginner
S137,Git,91,78,67,68,64,9,Programming,Advanced
S137,NLP,67,97,70,21,92,23,AI,Intermediate
S137,Computer Vision,52,94,49,84,45,16,AI,Beginner
S137,Data Engineering,50,97,91,71,67,29,Engineering,Beginner
S137,Big Data,80,54,99,81,81,20,Engineering,Advanced
S137,Spark,95,84,56,75,67,6,Engineering,Advanced
S137,Leadership,52,99,56,19,75,28,Soft Skills,Beginner
S137,Project Management,54,85,92,79,95,4,Soft Skills,Beginner
S137,Cybersecurity,74,73,91,95,49,13,Security,Intermediate
S138,Python,59,68,97,57,68,23,Programming,Beginner
S138,SQL,96,89,60,47,49,9,Programming,Advanced
S138,Excel,51,69,90,37,57,14,Analytics,Beginner
S138,Statistics,61,60,40,19,75,15,Analytics,Intermediate
S138,Machine Learning,93,61,71,62,85,22,AI,Advanced
S138,Deep Learning,72,97,80,43,62,11,AI,Intermediate
S138,Data Visualization,94,41,41,42,94,19,Analytics,Advanced
S138,Power BI,68,91,85,71,78,7,Analytics,Intermediate
S138,Tableau,75,68,94,41,88,26,Analytics,Intermediate
S138,Communication,75,62,84,20,87,2,Soft Skills,Intermediate
S138,Problem Solving,89,40,57,66,79,11,Soft Skills,Advanced
S138,Critical Thinking,95,95,54,52,88,17,Soft Skills,Advanced
S138,Cloud Computing,83,49,59,74,47,13,Cloud,Advanced
S138,AWS,73,71,90,8,83,18,Cloud,Intermediate
S138,Azure,78,59,63,92,94,26,Cloud,Intermediate
S138,Docker,64,75,46,78,97,15,Cloud,Intermediate
S138,Git,51,40,91,54,64,16,Programming,Beginner
S138,NLP,44,58,43,10,65,17,AI,Beginner
S138,Computer Vision,78,95,94,43,48,13,AI,Intermediate
S138,Data Engineering,91,53,87,59,48,15,Engineering,Advanced
S138,Big Data,76,89,92,88,47,15,Engineering,Intermediate
S138,Spark,60,96,80,23,68,26,Engineering,Intermediate
S138,Leadership,70,93,45,8,82,29,Soft Skills,Intermediate
S138,Project Management,81,42,40,59,54,15,Soft Skills,Advanced
S138,Cybersecurity,60,85,97,99,46,17,Security,Intermediate
S139,Python,95,58,78,7,69,3,Programming,Advanced
S139,SQL,97,96,68,54,91,22,Programming,Advanced
S139,Excel,53,74,67,62,69,26,Analytics,Beginner
S139,Statistics,46,78,70,73,74,18,Analytics,Beginner
S139,Machine Learning,86,91,53,67,75,27,AI,Advanced
S139,Deep Learning,63,79,68,57,84,22,AI,Intermediate
S139,Data Visualization,47,54,88,73,91,4,Analytics,Beginner
S139,Power BI,50,57,81,34,54,6,Analytics,Beginner
S139,Tableau,94,92,55,77,82,27,Analytics,Advanced
S139,Communication,73,66,52,31,48,5,Soft Skills,Intermediate
S139,Problem Solving,90,61,70,7,69,21,Soft Skills,Advanced
S139,Critical Thinking,74,45,67,36,81,5,Soft Skills,Intermediate
S139,Cloud Computing,64,71,74,90,63,7,Cloud,Intermediate
S139,AWS,93,69,89,35,62,8,Cloud,Advanced
S139,Azure,72,64,75,28,70,26,Cloud,Intermediate
S139,Docker,78,85,52,14,62,18,Cloud,Intermediate
S139,Git,71,72,75,32,55,16,Programming,Intermediate
S139,NLP,57,47,81,84,94,24,AI,Beginner
S139,Computer Vision,50,45,40,66,51,25,AI,Beginner
S139,Data Engineering,77,67,84,62,56,1,Engineering,Intermediate
S139,Big Data,71,47,93,44,95,11,Engineering,Intermediate
S139,Spark,85,63,49,78,75,25,Engineering,Advanced
S139,Leadership,99,89,98,61,49,19,Soft Skills,Advanced
S139,Project Management,85,84,54,84,41,29,Soft Skills,Advanced
S139,Cybersecurity,43,92,89,33,70,17,Security,Beginner
S140,Python,49,66,92,19,99,12,Programming,Beginner
S140,SQL,70,60,99,62,80,14,Programming,Intermediate
S140,Excel,84,99,65,55,75,20,Analytics,Advanced
S140,Statistics,56,90,42,18,88,13,Analytics,Beginner
S140,Machine Learning,80,66,40,61,56,16,AI,Advanced
S140,Deep Learning,89,73,53,63,56,3,AI,Advanced
S140,Data Visualization,73,79,64,70,73,26,Analytics,Intermediate
S140,Power BI,70,48,69,88,60,29,Analytics,Intermediate
S140,Tableau,98,64,77,48,64,9,Analytics,Advanced
S140,Communication,78,83,65,61,76,16,Soft Skills,Intermediate
S140,Problem Solving,76,51,63,30,59,9,Soft Skills,Intermediate
S140,Critical Thinking,62,78,68,35,58,20,Soft Skills,Intermediate
S140,Cloud Computing,62,82,66,98,60,12,Cloud,Intermediate
S140,AWS,74,88,46,26,49,23,Cloud,Intermediate
S140,Azure,54,69,73,17,99,4,Cloud,Beginner
S140,Docker,57,95,62,38,75,3,Cloud,Beginner
S140,Git,56,67,53,38,87,11,Programming,Beginner
S140,NLP,96,52,72,59,41,2,AI,Advanced
S140,Computer Vision,92,68,76,72,51,26,AI,Advanced
S140,Data Engineering,97,67,42,88,49,20,Engineering,Advanced
S140,Big Data,57,92,92,31,70,27,Engineering,Beginner
S140,Spark,81,40,45,15,73,7,Engineering,Advanced
S140,Leadership,59,92,60,89,57,21,Soft Skills,Beginner
S140,Project Management,58,43,52,86,91,29,Soft Skills,Beginner
S140,Cybersecurity,64,95,52,67,66,28,Security,Intermediate
S141,Python,58,88,40,42,58,20,Programming,Beginner
S141,SQL,40,79,56,25,61,15,Programming,Beginner
S141,Excel,89,78,87,36,88,4,Analytics,Advanced
S141,Statistics,83,84,71,8,92,1,Analytics,Advanced
S141,Machine Learning,72,46,48,69,55,18,AI,Intermediate
S141,Deep Learning,93,86,45,70,48,4,AI,Advanced
S141,Data Visualization,84,62,93,47,90,8,Analytics,Advanced
S141,Power BI,78,64,55,39,56,18,Analytics,Intermediate
S141,Tableau,99,66,54,85,82,5,Analytics,Advanced
S141,Communication,55,54,81,38,87,19,Soft Skills,Beginner
S141,Problem Solving,47,86,49,9,91,16,Soft Skills,Beginner
S141,Critical Thinking,92,65,61,27,52,9,Soft Skills,Advanced
S141,Cloud Computing,88,59,67,61,76,24,Cloud,Advanced
S141,AWS,83,72,59,64,87,12,Cloud,Advanced
S141,Azure,48,84,88,21,75,14,Cloud,Beginner
S141,Docker,58,46,98,71,72,12,Cloud,Beginner
S141,Git,71,86,50,6,65,29,Programming,Intermediate
S141,NLP,43,56,56,96,69,8,AI,Beginner
S141,Computer Vision,62,85,63,97,43,6,AI,Intermediate
S141,Data Engineering,68,58,66,33,95,4,Engineering,Intermediate
S141,Big Data,74,91,45,27,78,14,Engineering,Intermediate
S141,Spark,83,87,91,12,94,2,Engineering,Advanced
S141,Leadership,52,79,96,89,70,20,Soft Skills,Beginner
S141,Project Management,87,75,87,56,77,27,Soft Skills,Advanced
S141,Cybersecurity,75,87,62,59,60,13,Security,Intermediate
S142,Python,76,86,65,75,85,7,Programming,Intermediate
S142,SQL,61,78,62,62,69,18,Programming,Intermediate
S142,Excel,81,57,85,78,78,26,Analytics,Advanced
S142,Statistics,46,46,44,69,85,18,Analytics,Beginner
S142,Machine Learning,52,64,79,12,49,17,AI,Beginner
S142,Deep Learning,77,54,54,52,79,19,AI,Intermediate
S142,Data Visualization,59,54,74,10,69,25,Analytics,Beginner
S142,Power BI,47,70,87,36,84,26,Analytics,Beginner
S142,Tableau,91,54,57,17,63,8,Analytics,Advanced
S142,Communication,53,67,50,74,95,25,Soft Skills,Beginner
S142,Problem Solving,40,64,41,36,52,1,Soft Skills,Beginner
S142,Critical Thinking,71,95,63,95,43,24,Soft Skills,Intermediate
S142,Cloud Computing,62,68,73,25,69,26,Cloud,Intermediate
S142,AWS,59,55,42,53,76,26,Cloud,Beginner
S142,Azure,79,83,64,27,83,27,Cloud,Intermediate
S142,Docker,40,72,54,85,73,17,Cloud,Beginner
S142,Git,91,97,80,48,43,13,Programming,Advanced
S142,NLP,43,46,85,13,62,1,AI,Beginner
S142,Computer Vision,72,59,43,69,93,10,AI,Intermediate
S142,Data Engineering,73,66,60,92,54,3,Engineering,Intermediate
S142,Big Data,64,94,48,21,60,28,Engineering,Intermediate
S142,Spark,52,42,43,8,82,28,Engineering,Beginner
S142,Leadership,46,65,50,28,82,10,Soft Skills,Beginner
S142,Project Management,76,52,83,43,58,19,Soft Skills,Intermediate
S142,Cybersecurity,58,51,91,90,86,5,Security,Beginner
S143,Python,95,69,85,80,68,21,Programming,Advanced
S143,SQL,50,99,76,52,97,18,Programming,Beginner
S143,Excel,83,98,66,52,51,23,Analytics,Advanced
S143,Statistics,73,77,62,57,64,4,Analytics,Intermediate
S143,Machine Learning,69,69,52,46,88,14,AI,Intermediate
S143,Deep Learning,95,86,47,59,63,18,AI,Advanced
S143,Data Visualization,74,64,56,36,95,24,Analytics,Intermediate
S143,Power BI,46,52,66,73,75,26,Analytics,Beginner
S143,Tableau,81,84,70,78,85,26,Analytics,Advanced
S143,Communication,61,51,71,95,72,29,Soft Skills,Intermediate
S143,Problem Solving,92,91,59,44,98,13,Soft Skills,Advanced
S143,Critical Thinking,53,83,79,90,57,16,Soft Skills,Beginner
S143,Cloud Computing,68,82,55,39,92,2,Cloud,Intermediate
S143,AWS,42,43,93,9,49,20,Cloud,Beginner
S143,Azure,68,71,70,70,51,27,Cloud,Intermediate
S143,Docker,44,76,66,91,72,4,Cloud,Beginner
S143,Git,98,60,63,48,70,12,Programming,Advanced
S143,NLP,87,63,88,57,49,17,AI,Advanced
S143,Computer Vision,88,89,41,99,64,4,AI,Advanced
S143,Data Engineering,90,50,56,70,45,9,Engineering,Advanced
S143,Big Data,44,59,68,89,48,28,Engineering,Beginner
S143,Spark,94,47,70,24,66,8,Engineering,Advanced
S143,Leadership,93,60,67,91,45,3,Soft Skills,Advanced
S143,Project Management,44,48,46,64,43,7,Soft Skills,Beginner
S143,Cybersecurity,44,50,54,68,73,13,Security,Beginner
S144,Python,93,87,46,10,95,7,Programming,Advanced
S144,SQL,89,69,61,29,67,22,Programming,Advanced
S144,Excel,59,78,42,9,40,15,Analytics,Beginner
S144,Statistics,65,42,79,73,70,19,Analytics,Intermediate
S144,Machine Learning,52,82,40,26,54,26,AI,Beginner
S144,Deep Learning,57,87,48,5,82,9,AI,Beginner
S144,Data Visualization,62,82,84,6,53,6,Analytics,Intermediate
S144,Power BI,79,57,55,97,83,11,Analytics,Intermediate
S144,Tableau,45,42,53,70,71,11,Analytics,Beginner
S144,Communication,61,42,89,35,72,24,Soft Skills,Intermediate
S144,Problem Solving,40,83,54,41,66,6,Soft Skills,Beginner
S144,Critical Thinking,87,66,83,16,42,23,Soft Skills,Advanced
S144,Cloud Computing,41,46,73,36,92,7,Cloud,Beginner
S144,AWS,71,82,82,82,42,14,Cloud,Intermediate
S144,Azure,71,82,75,85,87,3,Cloud,Intermediate
S144,Docker,96,49,92,67,86,8,Cloud,Advanced
S144,Git,57,42,78,66,49,20,Programming,Beginner
S144,NLP,48,85,94,50,50,28,AI,Beginner
S144,Computer Vision,72,75,65,31,77,22,AI,Intermediate
S144,Data Engineering,65,61,44,39,41,3,Engineering,Intermediate
S144,Big Data,48,90,90,22,82,12,Engineering,Beginner
S144,Spark,42,57,95,11,72,6,Engineering,Beginner
S144,Leadership,57,84,61,43,90,9,Soft Skills,Beginner
S144,Project Management,74,62,51,92,89,8,Soft Skills,Intermediate
S144,Cybersecurity,48,52,79,58,81,17,Security,Beginner
S145,Python,46,56,94,54,63,2,Programming,Beginner
S145,SQL,74,67,58,37,60,21,Programming,Intermediate
S145,Excel,49,92,85,49,48,6,Analytics,Beginner
S145,Statistics,45,90,92,39,57,21,Analytics,Beginner
S145,Machine Learning,58,44,64,15,49,17,AI,Beginner
S145,Deep Learning,75,65,70,25,57,28,AI,Intermediate
S145,Data Visualization,57,40,53,12,41,19,Analytics,Beginner
S145,Power BI,54,99,73,40,40,19,Analytics,Beginner
S145,Tableau,60,81,40,88,93,15,Analytics,Intermediate
S145,Communication,75,78,69,11,61,25,Soft Skills,Intermediate
S145,Problem Solving,89,84,49,76,66,10,Soft Skills,Advanced
S145,Critical Thinking,53,85,98,79,45,21,Soft Skills,Beginner
S145,Cloud Computing,72,58,78,92,57,3,Cloud,Intermediate
S145,AWS,91,82,76,87,92,24,Cloud,Advanced
S145,Azure,95,73,61,72,96,10,Cloud,Advanced
S145,Docker,41,47,72,42,82,27,Cloud,Beginner
S145,Git,67,49,84,69,73,3,Programming,Intermediate
S145,NLP,48,44,81,14,51,18,AI,Beginner
S145,Computer Vision,97,60,60,69,42,5,AI,Advanced
S145,Data Engineering,64,97,88,76,56,9,Engineering,Intermediate
S145,Big Data,71,45,88,25,46,7,Engineering,Intermediate
S145,Spark,86,78,93,31,47,9,Engineering,Advanced
S145,Leadership,67,54,41,75,86,18,Soft Skills,Intermediate
S145,Project Management,61,89,49,37,46,3,Soft Skills,Intermediate
S145,Cybersecurity,53,83,85,65,75,13,Security,Beginner
S146,Python,55,55,93,9,91,25,Programming,Beginner
S146,SQL,77,77,89,42,78,24,Programming,Intermediate
S146,Excel,95,87,80,94,98,13,Analytics,Advanced
S146,Statistics,83,90,65,59,94,1,Analytics,Advanced
S146,Machine Learning,47,43,60,90,90,21,AI,Beginner
S146,Deep Learning,97,76,88,71,58,1,AI,Advanced
S146,Data Visualization,68,62,72,56,80,23,Analytics,Intermediate
S146,Power BI,44,46,96,10,88,22,Analytics,Beginner
S146,Tableau,88,52,51,8,47,5,Analytics,Advanced
S146,Communication,70,76,84,94,82,8,Soft Skills,Intermediate
S146,Problem Solving,79,72,84,97,44,28,Soft Skills,Intermediate
S146,Critical Thinking,92,79,56,91,84,9,Soft Skills,Advanced
S146,Cloud Computing,41,71,90,35,46,26,Cloud,Beginner
S146,AWS,42,90,90,60,48,10,Cloud,Beginner
S146,Azure,85,89,97,51,65,1,Cloud,Advanced
S146,Docker,69,96,77,66,54,25,Cloud,Intermediate
S146,Git,45,57,40,66,95,3,Programming,Beginner
S146,NLP,56,87,47,64,88,8,AI,Beginner
S146,Computer Vision,56,64,80,16,68,25,AI,Beginner
S146,Data Engineering,90,75,92,58,64,29,Engineering,Advanced
S146,Big Data,50,99,43,82,85,6,Engineering,Beginner
S146,Spark,56,41,47,40,49,7,Engineering,Beginner
S146,Leadership,75,55,53,84,64,9,Soft Skills,Intermediate
S146,Project Management,43,68,95,10,40,7,Soft Skills,Beginner
S146,Cybersecurity,40,90,79,67,96,3,Security,Beginner
S147,Python,40,40,78,25,84,1,Programming,Beginner
S147,SQL,87,61,69,58,85,4,Programming,Advanced
S147,Excel,62,94,83,93,51,17,Analytics,Intermediate
S147,Statistics,92,54,49,56,68,12,Analytics,Advanced
S147,Machine Learning,40,40,49,22,86,2,AI,Beginner
S147,Deep Learning,88,47,61,90,65,26,AI,Advanced
S147,Data Visualization,48,60,70,67,82,6,Analytics,Beginner
S147,Power BI,95,53,72,75,63,9,Analytics,Advanced
S147,Tableau,50,95,62,55,41,15,Analytics,Beginner
S147,Communication,74,75,91,96,78,12,Soft Skills,Intermediate
S147,Problem Solving,43,49,45,61,69,22,Soft Skills,Beginner
S147,Critical Thinking,85,74,88,78,97,29,Soft Skills,Advanced
S147,Cloud Computing,92,71,81,71,95,26,Cloud,Advanced
S147,AWS,54,56,66,22,90,19,Cloud,Beginner
S147,Azure,51,63,44,28,66,16,Cloud,Beginner
S147,Docker,69,54,86,48,73,27,Cloud,Intermediate
S147,Git,59,80,71,72,44,21,Programming,Beginner
S147,NLP,97,47,61,11,61,14,AI,Advanced
S147,Computer Vision,69,76,55,83,44,3,AI,Intermediate
S147,Data Engineering,62,49,44,27,54,18,Engineering,Intermediate
S147,Big Data,64,47,70,25,41,22,Engineering,Intermediate
S147,Spark,47,62,71,76,43,19,Engineering,Beginner
S147,Leadership,62,57,92,97,62,1,Soft Skills,Intermediate
S147,Project Management,91,86,57,58,83,1,Soft Skills,Advanced
S147,Cybersecurity,46,90,67,5,95,7,Security,Beginner
S148,Python,73,78,58,35,52,25,Programming,Intermediate
S148,SQL,63,44,62,87,40,1,Programming,Intermediate
S148,Excel,98,89,95,37,71,27,Analytics,Advanced
S148,Statistics,67,76,80,16,48,18,Analytics,Intermediate
S148,Machine Learning,94,50,72,23,93,25,AI,Advanced
S148,Deep Learning,81,73,46,35,91,2,AI,Advanced
S148,Data Visualization,58,77,71,14,80,8,Analytics,Beginner
S148,Power BI,65,69,50,24,99,20,Analytics,Intermediate
S148,Tableau,48,47,99,19,73,24,Analytics,Beginner
S148,Communication,72,80,80,67,79,27,Soft Skills,Intermediate
S148,Problem Solving,60,44,74,89,43,17,Soft Skills,Intermediate
S148,Critical Thinking,87,55,96,99,65,20,Soft Skills,Advanced
S148,Cloud Computing,74,45,72,25,55,15,Cloud,Intermediate
S148,AWS,78,73,81,19,45,2,Cloud,Intermediate
S148,Azure,63,95,88,96,40,1,Cloud,Intermediate
S148,Docker,67,75,59,52,47,1,Cloud,Intermediate
S148,Git,65,90,82,53,64,10,Programming,Intermediate
S148,NLP,51,80,46,68,51,15,AI,Beginner
S148,Computer Vision,79,56,44,18,73,16,AI,Intermediate
S148,Data Engineering,56,74,94,69,98,18,Engineering,Beginner
S148,Big Data,89,75,54,23,90,10,Engineering,Advanced
